,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ESMERALDAS,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
  CANASTA FAMILIAR VITAL,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
PARA EL ANÁLISIS DE LA RELACIÓN INFLACIÓN - REMUNERACIÓN,,,,,,,,,,,,,,,,,,,,,,,,,
"Se considera la estructura fija del gasto en bienes y servicios establecida en enero 2007 para un Hogar tipo de cuatro miembros con 1,60 perceptores de Remuneración básica unificada.",,,,,,,,,,,,,,,,,,,,,,,,,
BASE: Enero 2007  = 100,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
SEPTIEMBRE 2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"No.
Orden",Grupos y Subgrupos de Consumo,Variación Mensual (%),Costo Actual en Dólares,Distribución del ingreso actual**,Restricción / Excedente en el consumo,,,,,,,,,,,,,,,,,,,,
,,,,,En Dólares,% del Costo,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,TOTAL,2.44,558.57,877.33,-318.75,-57.07,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
2,ALIMENTOS Y BEBIDAS,-0.30,240.97,312.23,-71.26,-12.76,,,,,,,,,,,,,,,,,,,
3,Cereales y derivados,-1.09,42.16,43.69,-1.53,-0.27,,,,,,,,,,,,,,,,,,,
4,Carne y preparaciones,0.00,42.81,46.27,-3.46,-0.62,,,,,,,,,,,,,,,,,,,
5,Pescados y mariscos,3.81,7.15,13.40,-6.25,-1.12,,,,,,,,,,,,,,,,,,,
6,Grasas y aceites comestibles,3.77,11.60,13.67,-2.08,-0.37,,,,,,,,,,,,,,,,,,,
7,"Leche, productos lácteos y huevos",-0.49,34.57,37.56,-2.98,-0.53,,,,,,,,,,,,,,,,,,,
8,Verduras frescas,-3.19,15.79,37.53,-21.74,-3.89,,,,,,,,,,,,,,,,,,,
9,Tubérculos y derivados,5.67,14.18,15.11,-0.93,-0.17,,,,,,,,,,,,,,,,,,,
10,Leguminosas y derivados,-3.31,6.04,20.06,-14.02,-2.51,,,,,,,,,,,,,,,,,,,
11,Frutas frescas,-3.41,16.41,29.20,-12.79,-2.29,,,,,,,,,,,,,,,,,,,
12,"Azúcar, sal y condimentos",-1.88,7.34,7.71,-0.37,-0.07,,,,,,,,,,,,,,,,,,,
13,"Café, té y bebidas gaseosas",0.48,7.94,11.44,-3.51,-0.63,,,,,,,,,,,,,,,,,,,
14,Otros productos alimenticios,-6.45,1.75,2.74,-0.99,-0.18,,,,,,,,,,,,,,,,,,,
15,Alim. y beb. consumidas fuera del hogar,0.00,33.24,33.84,-0.60,-0.11,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
16,VIVIENDA,0.03,124.46,142.97,-18.50,-3.31,,,,,,,,,,,,,,,,,,,
17,ALQUILER,0.00,83.38,83.38,0.00,0.00,*,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,21.40,21.40,0.00,0.00,*,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,0.35,17.94,21.67,-3.73,-0.67,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,-1.36,1.74,16.52,-14.78,-2.65,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,0.79,34.18,237.28,-203.10,-36.36,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",0.00,2.67,10.63,-7.97,-1.43,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,0.28,14.97,75.80,-60.83,-10.89,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,1.64,14.03,134.12,-120.09,-21.50,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.00,2.52,16.73,-14.21,-2.54,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,9.46,158.96,184.85,-25.89,-4.64,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,1.79,30.55,40.90,-10.34,-1.85,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,-0.07,18.02,27.29,-9.28,-1.66,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",64.05,33.85,35.21,-1.36,-0.24,,,,,,,,,,,,,,,,,,,
30,Tabaco,0.00,16.69,17.77,-1.09,-0.19,,,,,,,,,,,,,,,,,,,
31,Educación,0.00,23.15,26.97,-3.83,-0.69,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,36.71,36.71,0.00,0.00,*,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a una pieza,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Vital,,,,,,,,,,,,,,,,,,,,,,,,,
