,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
QUITO,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
  CANASTA FAMILIAR VITAL,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
PARA EL ANÁLISIS DE LA RELACIÓN INFLACIÓN - REMUNERACIÓN,,,,,,,,,,,,,,,,,,,,,,,,,
"Se considera la estructura fija del gasto en bienes y servicios establecida en enero 2007 para un Hogar tipo de cuatro miembros con 1,60 perceptores de Remuneración básica unificada.",,,,,,,,,,,,,,,,,,,,,,,,,
BASE: Enero 2007  = 100,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
SEPTIEMBRE 2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"No.
Orden",Grupos y Subgrupos de Consumo,Variación Mensual (%),Costo Actual en Dólares,Distribución del ingreso actual**,Restricción / Excedente en el consumo,,,,,,,,,,,,,,,,,,,,
,,,,,En Dólares,% del Costo,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,TOTAL,-0.39,585.01,877.33,-292.32,-49.97,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
2,ALIMENTOS Y BEBIDAS,1.01,263.11,328.46,-65.35,-11.17,,,,,,,,,,,,,,,,,,,
3,Cereales y derivados,-1.06,50.99,52.39,-1.40,-0.24,,,,,,,,,,,,,,,,,,,
4,Carne y preparaciones,0.47,41.04,44.22,-3.18,-0.54,,,,,,,,,,,,,,,,,,,
5,Pescados y mariscos,2.16,10.92,16.65,-5.73,-0.98,,,,,,,,,,,,,,,,,,,
6,Grasas y aceites comestibles,-3.11,11.19,13.09,-1.90,-0.33,,,,,,,,,,,,,,,,,,,
7,"Leche, productos lácteos y huevos",-0.54,30.48,33.21,-2.73,-0.47,,,,,,,,,,,,,,,,,,,
8,Verduras frescas,0.94,17.72,37.65,-19.94,-3.41,,,,,,,,,,,,,,,,,,,
9,Tubérculos y derivados,3.39,16.14,17.00,-0.86,-0.15,,,,,,,,,,,,,,,,,,,
10,Leguminosas y derivados,0.55,7.09,19.94,-12.85,-2.20,,,,,,,,,,,,,,,,,,,
11,Frutas frescas,11.73,25.79,37.52,-11.73,-2.01,,,,,,,,,,,,,,,,,,,
12,"Azúcar, sal y condimentos",-1.45,9.17,9.51,-0.34,-0.06,,,,,,,,,,,,,,,,,,,
13,"Café, té y bebidas gaseosas",-1.03,7.78,11.00,-3.22,-0.55,,,,,,,,,,,,,,,,,,,
14,Otros productos alimenticios,0.28,1.75,2.66,-0.91,-0.16,,,,,,,,,,,,,,,,,,,
15,Alim. y beb. consumidas fuera del hogar,0.13,33.05,33.61,-0.55,-0.09,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
16,VIVIENDA,0.36,110.29,127.26,-16.97,-2.90,,,,,,,,,,,,,,,,,,,
17,ALQUILER,0.25,69.21,69.21,0.00,0.00,*,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,20.19,20.19,0.00,0.00,*,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,1.33,19.18,22.59,-3.42,-0.58,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,-1.47,1.72,15.28,-13.55,-2.32,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,0.47,53.73,239.98,-186.25,-31.84,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",0.00,2.94,10.24,-7.30,-1.25,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,3.45,26.01,81.79,-55.78,-9.54,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,-2.78,21.61,131.75,-110.13,-18.83,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.00,3.17,16.20,-13.03,-2.23,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,-3.39,157.88,181.62,-23.75,-4.06,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,0.30,30.44,39.93,-9.49,-1.62,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,-0.41,19.47,27.98,-8.51,-1.45,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",-22.80,19.39,20.64,-1.25,-0.21,,,,,,,,,,,,,,,,,,,
30,Tabaco,0.00,14.65,15.64,-1.00,-0.17,,,,,,,,,,,,,,,,,,,
31,Educación,0.56,31.10,34.61,-3.51,-0.60,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,42.83,42.83,0.00,0.00,*,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a una pieza,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Vital,,,,,,,,,,,,,,,,,,,,,,,,,
